17,/Users/main1/Movies/benVideoArtProjects/benFace/png/rejectPNG/FaceVulkanX5,984x1312 pixels,2225,Yes,Match
18,/Users/main1/Movies/benVideoArtProjects/benFace/png/rejectPNG/FaceVulkanAnimeX4,246x328 pixels,2225,Yes,Match
